win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 5599, 109, 114, 116, 235996, 240590, 0.44, 50, 100, 1, 3, 5000, 5
1, 5560, 104, 109, 111, 259658, 265143, 0.44, 50, 100, 1, 3, 5000, 5
1, 5546, 114, 119, 120, 272690, 276104, 0.44, 50, 100, 1, 3, 5000, 5
0, 6750, 114, 141, 129, 304113, 271362, 0.44, 50, 100, 1, 5, 5000, 5
0, 6750, 108, 136, 130, 284627, 268105, 0.44, 50, 100, 1, 5, 5000, 5
1, 5610, 101, 106, 107, 285733, 288577, 0.44, 50, 100, 1, 3, 5000, 5
0, 6750, 101, 118, 105, 311911, 279889, 0.44, 50, 100, 1, 5, 5000, 5
1, 5756, 104, 109, 112, 232958, 239596, 0.44, 50, 100, 1, 3, 5000, 5
0, 6750, 120, 141, 130, 329155, 292913, 0.44, 50, 100, 1, 5, 5000, 5
1, 5955, 95, 100, 106, 300395, 318038, 0.44, 50, 100, 1, 4, 5000, 5
0, 6750, 99, 117, 110, 329494, 311646, 0.44, 50, 100, 1, 5, 5000, 5
1, 5750, 116, 121, 121, 293298, 293555, 0.44, 50, 100, 1, 4, 5000, 5
1, 5654, 111, 117, 118, 237688, 239660, 0.44, 50, 100, 1, 4, 5000, 5
1, 5507, 94, 99, 99, 260428, 260448, 0.44, 50, 100, 1, 3, 5000, 5
1, 6116, 127, 132, 136, 309761, 322644, 0.44, 50, 100, 1, 5, 5000, 5
1, 5743, 98, 106, 107, 293286, 295657, 0.44, 50, 100, 1, 4, 5000, 5
1, 5623, 119, 124, 124, 275510, 275820, 0.44, 50, 100, 1, 4, 5000, 5
0, 6750, 91, 113, 104, 261825, 243338, 0.44, 50, 100, 1, 5, 5000, 5
1, 5839, 102, 110, 111, 283435, 284978, 0.44, 50, 100, 1, 4, 5000, 5
1, 5696, 101, 106, 108, 290120, 295690, 0.44, 50, 100, 1, 4, 5000, 5
1, 5622, 109, 114, 116, 271794, 277853, 0.44, 50, 100, 1, 4, 5000, 5
1, 5762, 97, 102, 104, 328594, 335149, 0.44, 50, 100, 1, 4, 5000, 5
0, 6750, 98, 117, 117, 329413, 325359, 0.44, 50, 100, 1, 6, 5000, 5
0, 6750, 101, 117, 113, 333225, 322058, 0.44, 50, 100, 1, 6, 5000, 5
0, 6750, 92, 112, 108, 254853, 244747, 0.44, 50, 100, 1, 6, 5000, 5
0, 6750, 100, 125, 116, 322002, 296250, 0.44, 50, 100, 1, 5, 5000, 5
0, 6750, 83, 114, 100, 259164, 230103, 0.44, 50, 100, 1, 7, 5000, 5
0, 6750, 82, 104, 92, 287643, 260851, 0.44, 50, 100, 1, 5, 5000, 5
