win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 25633, 504, 510, 510, 1230553, 1230597, 0.48, 50, 500, 1, 19, 25000, 5
1, 25562, 514, 520, 521, 1194385, 1196754, 0.48, 50, 500, 1, 18, 25000, 5
1, 25367, 506, 511, 512, 1246141, 1248624, 0.48, 50, 500, 1, 21, 25000, 5
1, 25503, 535, 541, 541, 1258131, 1258167, 0.48, 50, 500, 1, 21, 25000, 5
1, 25550, 519, 525, 526, 1287633, 1290088, 0.48, 50, 500, 1, 20, 25000, 5
0, 26750, 526, 553, 543, 1244367, 1220832, 0.48, 50, 500, 1, 21, 25000, 5
1, 25580, 480, 486, 487, 1260890, 1263270, 0.48, 50, 500, 1, 20, 25000, 5
1, 25951, 506, 513, 514, 1214543, 1216823, 0.48, 50, 500, 1, 19, 25000, 5
1, 25809, 498, 504, 508, 1213418, 1223041, 0.48, 50, 500, 1, 18, 25000, 5
1, 25750, 465, 472, 472, 1329293, 1329342, 0.48, 50, 500, 1, 20, 25000, 5
0, 26750, 485, 502, 501, 1363316, 1360232, 0.48, 50, 500, 1, 25, 25000, 5
1, 25740, 479, 485, 485, 1316230, 1316297, 0.48, 50, 500, 1, 20, 25000, 5
0, 26750, 457, 482, 471, 1259992, 1233495, 0.48, 50, 500, 1, 22, 25000, 5
1, 25733, 529, 535, 536, 1251687, 1254202, 0.48, 50, 500, 1, 19, 25000, 5
1, 25721, 501, 509, 510, 1309512, 1312047, 0.48, 50, 500, 1, 20, 25000, 5
1, 25474, 513, 519, 520, 1207741, 1210144, 0.48, 50, 500, 1, 19, 25000, 5
1, 25292, 509, 515, 515, 1242476, 1242493, 0.48, 50, 500, 1, 18, 25000, 5
0, 26750, 539, 558, 555, 1180663, 1173830, 0.48, 50, 500, 1, 23, 25000, 5
1, 25705, 508, 515, 516, 1249689, 1252118, 0.48, 50, 500, 1, 21, 25000, 5
1, 25768, 518, 524, 529, 1291913, 1304533, 0.48, 50, 500, 1, 17, 25000, 5
1, 25600, 459, 465, 466, 1222735, 1225158, 0.48, 50, 500, 1, 19, 25000, 5
0, 26750, 517, 538, 526, 1337077, 1305905, 0.48, 50, 500, 1, 21, 25000, 5
1, 25890, 479, 485, 485, 1348543, 1348546, 0.48, 50, 500, 1, 19, 25000, 5
1, 25571, 499, 505, 508, 1278367, 1286007, 0.48, 50, 500, 1, 20, 25000, 5
1, 25685, 502, 510, 510, 1193128, 1193135, 0.48, 50, 500, 1, 24, 25000, 5
0, 26750, 478, 493, 489, 1220757, 1211259, 0.48, 50, 500, 1, 23, 25000, 5
0, 26750, 506, 531, 521, 1314342, 1288773, 0.48, 50, 500, 1, 21, 25000, 5
1, 25654, 488, 494, 494, 1316183, 1316213, 0.48, 50, 500, 1, 22, 25000, 5
1, 25651, 526, 532, 536, 1361309, 1372307, 0.48, 50, 500, 1, 22, 25000, 5
1, 25697, 515, 521, 522, 1345779, 1348441, 0.48, 50, 500, 1, 19, 25000, 5
1, 25866, 481, 487, 488, 1167656, 1169936, 0.48, 50, 500, 1, 21, 25000, 5
1, 25836, 463, 469, 472, 1232594, 1240018, 0.48, 50, 500, 1, 22, 25000, 5
0, 26750, 528, 546, 543, 1280491, 1272640, 0.48, 50, 500, 1, 19, 25000, 5
