win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 7294, 102, 126, 127, 280328, 280736, 0.4, 50, 100, 1, 11, 5000, 20
0, 8870, 88, 152, 131, 323208, 279268, 0.4, 50, 100, 1, 16, 5000, 20
0, 9291, 104, 163, 140, 423422, 367658, 0.4, 50, 100, 1, 16, 5000, 20
1, 7075, 89, 111, 114, 319674, 326175, 0.4, 50, 100, 1, 8, 5000, 20
0, 9718, 108, 176, 152, 417098, 361982, 0.4, 50, 100, 1, 16, 5000, 20
0, 9963, 109, 185, 168, 379827, 335468, 0.4, 50, 100, 1, 16, 5000, 20
1, 8677, 106, 141, 144, 338629, 339914, 0.4, 50, 100, 1, 12, 5000, 20
0, 8848, 94, 148, 128, 377950, 325556, 0.4, 50, 100, 1, 12, 5000, 20
0, 10716, 105, 189, 171, 433939, 380745, 0.4, 50, 100, 1, 20, 5000, 20
0, 11039, 116, 188, 163, 485964, 424937, 0.4, 50, 100, 1, 19, 5000, 20
0, 11515, 107, 198, 175, 412356, 363851, 0.4, 50, 100, 1, 20, 5000, 20
0, 10156, 102, 179, 156, 403620, 352145, 0.4, 50, 100, 1, 15, 5000, 20
0, 9671, 93, 164, 142, 339959, 295402, 0.4, 50, 100, 1, 13, 5000, 20
0, 8997, 109, 168, 147, 437848, 378629, 0.4, 50, 100, 1, 17, 5000, 20
0, 16958, 111, 312, 293, 545819, 497757, 0.4, 50, 100, 1, 30, 5000, 20
0, 12044, 100, 208, 183, 453946, 401880, 0.4, 50, 100, 1, 22, 5000, 20
0, 8572, 108, 155, 136, 375613, 321286, 0.4, 50, 100, 1, 13, 5000, 20
1, 7001, 105, 128, 130, 280659, 283781, 0.4, 50, 100, 1, 9, 5000, 20
1, 7260, 108, 132, 132, 326209, 328307, 0.4, 50, 100, 1, 10, 5000, 20
0, 7481, 97, 133, 111, 329577, 276803, 0.4, 50, 100, 1, 10, 5000, 20
0, 11408, 91, 179, 158, 451056, 395137, 0.4, 50, 100, 1, 21, 5000, 20
0, 13232, 98, 228, 206, 456325, 407640, 0.4, 50, 100, 1, 25, 5000, 20
0, 8633, 111, 160, 137, 354450, 301591, 0.4, 50, 100, 1, 12, 5000, 20
0, 12537, 88, 206, 187, 486276, 431402, 0.4, 50, 100, 1, 22, 5000, 20
0, 11869, 104, 212, 194, 453790, 404311, 0.4, 50, 100, 1, 19, 5000, 20
0, 12405, 96, 208, 175, 495851, 435694, 0.4, 50, 100, 1, 21, 5000, 20
0, 7148, 100, 135, 114, 347107, 294794, 0.4, 50, 100, 1, 9, 5000, 20
1, 7733, 105, 129, 131, 332151, 341508, 0.4, 50, 100, 1, 14, 5000, 20
0, 9063, 106, 162, 143, 403903, 351660, 0.4, 50, 100, 1, 12, 5000, 20
1, 7176, 99, 121, 126, 263168, 277735, 0.4, 50, 100, 1, 10, 5000, 20
0, 11031, 100, 191, 167, 475329, 421959, 0.4, 50, 100, 1, 19, 5000, 20
0, 13336, 93, 225, 211, 504953, 451454, 0.4, 50, 100, 1, 22, 5000, 20
0, 15420, 88, 268, 247, 518141, 468909, 0.4, 50, 100, 1, 28, 5000, 20
1, 7718, 94, 118, 117, 309967, 311009, 0.4, 50, 100, 1, 10, 5000, 20
0, 7260, 88, 128, 105, 337838, 285938, 0.4, 50, 100, 1, 9, 5000, 20
0, 9769, 119, 178, 157, 392053, 344054, 0.4, 50, 100, 1, 15, 5000, 20
0, 8967, 81, 146, 123, 390660, 338686, 0.4, 50, 100, 1, 15, 5000, 20
0, 12545, 92, 213, 186, 429849, 380044, 0.4, 50, 100, 1, 19, 5000, 20
0, 8627, 98, 159, 136, 313906, 271294, 0.4, 50, 100, 1, 12, 5000, 20
1, 6585, 107, 128, 129, 287480, 289496, 0.4, 50, 100, 1, 11, 5000, 20
1, 6750, 105, 127, 128, 293340, 293564, 0.4, 50, 100, 1, 9, 5000, 20
0, 7945, 90, 139, 119, 355332, 304937, 0.4, 50, 100, 1, 11, 5000, 20
0, 10553, 94, 176, 146, 434936, 371356, 0.4, 50, 100, 1, 15, 5000, 20
