win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
1, 18937, 256, 258, 258, 46280634, 46293607, 0.44, 75, 500, 32, 1746, 18750, 2, 61, 23
0, 22425, 241, 269, 268, 50244914, 48970318, 0.44, 75, 500, 32, 2018, 18750, 2, 48, 30
0, 22137, 283, 312, 297, 50946824, 49508193, 0.44, 75, 500, 32, 2058, 18750, 2, 44, 12
0, 22720, 275, 288, 309, 50802948, 49110235, 0.44, 75, 500, 32, 2087, 18750, 2, 26, 49
0, 22612, 245, 267, 269, 49866373, 48532098, 0.44, 75, 500, 32, 2092, 18750, 2, 43, 34
0, 23429, 254, 291, 287, 50598858, 49034265, 0.44, 75, 500, 32, 2128, 18750, 2, 29, 32
0, 22846, 236, 272, 257, 49966844, 48075302, 0.44, 75, 500, 32, 2135, 18750, 2, 50, 29
0, 25025, 245, 294, 280, 53065273, 51023822, 0.44, 75, 500, 32, 2228, 18750, 2, 49, 39
0, 24715, 251, 302, 273, 53865709, 51853540, 0.44, 75, 500, 32, 2276, 18750, 2, 43, 14
0, 25147, 252, 303, 285, 53894760, 51968078, 0.44, 75, 500, 32, 2303, 18750, 2, 53, 41
0, 25168, 236, 276, 282, 54876653, 52903894, 0.44, 75, 500, 32, 2358, 18750, 2, 40, 43
0, 26250, 248, 294, 295, 55325979, 54108189, 0.44, 75, 500, 32, 2433, 18750, 2, 44, 30
0, 26250, 253, 301, 292, 55118798, 52872980, 0.44, 75, 500, 32, 2439, 18750, 2, 57, 38
0, 26250, 277, 329, 324, 55345201, 53719013, 0.44, 75, 500, 32, 2441, 18750, 2, 58, 44
0, 26250, 250, 272, 330, 55391628, 53430338, 0.44, 75, 500, 32, 2470, 18750, 2, 15, 51
1, 19336, 252, 255, 257, 46015416, 46207673, 0.44, 75, 500, 32, 1756, 18750, 2, 58, 26
0, 20630, 276, 286, 280, 48978582, 47808127, 0.44, 75, 500, 32, 1913, 18750, 2, 69, 20
1, 19130, 249, 250, 254, 45634654, 45676097, 0.44, 75, 500, 32, 1762, 18750, 2, 26, 49
0, 23854, 248, 286, 267, 52876986, 50803494, 0.44, 75, 500, 32, 2304, 18750, 2, 57, 35
0, 22543, 275, 295, 285, 51341886, 49875947, 0.44, 75, 500, 32, 2058, 18750, 2, 73, 22
1, 18941, 248, 251, 252, 45717081, 45743277, 0.44, 75, 500, 32, 1741, 18750, 2, 51, 38
0, 23890, 233, 281, 260, 52837874, 51339512, 0.44, 75, 500, 32, 2231, 18750, 2, 62, 31
0, 23448, 258, 287, 277, 52547717, 50554612, 0.44, 75, 500, 32, 2226, 18750, 2, 49, 19
0, 23854, 262, 298, 295, 51477341, 50037292, 0.44, 75, 500, 32, 2215, 18750, 2, 38, 43
0, 23574, 250, 282, 290, 51954782, 50447834, 0.44, 75, 500, 32, 2207, 18750, 2, 43, 50
0, 22898, 258, 318, 276, 52303214, 50485155, 0.44, 75, 500, 32, 2150, 18750, 2, 32, 13
0, 26250, 229, 250, 315, 55223043, 53632656, 0.44, 75, 500, 32, 2523, 18750, 2, 20, 51
0, 25405, 255, 286, 305, 54839681, 53057012, 0.44, 75, 500, 32, 2390, 18750, 2, 21, 46
0, 26250, 278, 350, 308, 55899492, 54477332, 0.44, 75, 500, 32, 2486, 18750, 2, 57, 24
0, 26250, 248, 305, 305, 55241891, 53165234, 0.44, 75, 500, 32, 2520, 18750, 2, 33, 34
1, 19217, 264, 265, 270, 44653063, 44976974, 0.44, 75, 500, 32, 1667, 18750, 2, 27, 45
0, 20990, 256, 277, 262, 49210764, 47889688, 0.44, 75, 500, 32, 1839, 18750, 2, 43, 17
0, 22027, 248, 271, 273, 49261106, 46985614, 0.44, 75, 500, 32, 1964, 18750, 2, 30, 34
0, 24857, 223, 272, 268, 54557010, 51772389, 0.44, 75, 500, 32, 2311, 18750, 2, 57, 51
0, 20777, 263, 285, 271, 48309518, 47529203, 0.44, 75, 500, 32, 1874, 18750, 2, 21, 11
0, 22139, 274, 300, 286, 50845778, 48970157, 0.44, 75, 500, 32, 2022, 18750, 2, 45, 22
0, 25100, 278, 350, 314, 53829959, 51477935, 0.44, 75, 500, 32, 2250, 18750, 2, 47, 20
0, 23923, 245, 305, 278, 52516318, 50356199, 0.44, 75, 500, 32, 2060, 18750, 2, 53, 29
0, 23190, 264, 292, 297, 51645975, 49941349, 0.44, 75, 500, 32, 2021, 18750, 2, 32, 50
0, 22448, 261, 295, 283, 50107549, 48624585, 0.44, 75, 500, 32, 1960, 18750, 2, 24, 23
0, 24031, 244, 280, 274, 52991269, 51048885, 0.44, 75, 500, 32, 2104, 18750, 2, 55, 48
0, 24940, 275, 320, 322, 53416136, 51578510, 0.44, 75, 500, 32, 2134, 18750, 2, 41, 45
0, 25073, 258, 280, 327, 53658393, 51781641, 0.44, 75, 500, 32, 2232, 18750, 2, 14, 36
0, 23470, 217, 251, 254, 52226858, 50217211, 0.44, 75, 500, 32, 1978, 18750, 2, 22, 27
0, 25590, 254, 314, 280, 54760786, 52575645, 0.44, 75, 500, 32, 2196, 18750, 2, 73, 35
0, 23460, 238, 287, 256, 51538615, 49741489, 0.44, 75, 500, 32, 2006, 18750, 2, 54, 37
0, 23054, 234, 264, 254, 51703430, 49986742, 0.44, 75, 500, 32, 1869, 18750, 2, 70, 33
0, 26250, 239, 265, 308, 55075542, 53414361, 0.44, 75, 500, 32, 2154, 18750, 2, 15, 38
0, 24053, 239, 296, 267, 52795363, 50976108, 0.44, 75, 500, 32, 1905, 18750, 2, 45, 18
0, 25697, 233, 291, 294, 54788858, 52497206, 0.44, 75, 500, 32, 2065, 18750, 2, 41, 50
0, 22504, 255, 278, 266, 51764797, 49390908, 0.44, 75, 500, 32, 1892, 18750, 2, 47, 13
0, 25781, 252, 309, 287, 54323052, 52383821, 0.44, 75, 500, 32, 2096, 18750, 2, 29, 21
0, 20923, 252, 268, 263, 47744623, 46837417, 0.44, 75, 500, 32, 1659, 18750, 2, 31, 36
0, 24625, 238, 287, 267, 53466645, 51446698, 0.44, 75, 500, 32, 1983, 18750, 2, 55, 44
0, 23447, 242, 273, 269, 51700953, 49329146, 0.44, 75, 500, 32, 1855, 18750, 2, 41, 23
0, 26250, 243, 282, 298, 55039614, 53180931, 0.44, 75, 500, 32, 2236, 18750, 2, 19, 38
0, 24698, 247, 289, 289, 52822732, 51212562, 0.44, 75, 500, 32, 2000, 18750, 2, 28, 19
0, 26250, 223, 267, 271, 55607220, 53315348, 0.44, 75, 500, 32, 2162, 18750, 2, 32, 45
0, 25665, 263, 292, 321, 55490837, 53481085, 0.44, 75, 500, 32, 2087, 18750, 2, 26, 41
0, 23641, 256, 284, 285, 52667670, 51056800, 0.44, 75, 500, 32, 1968, 18750, 2, 37, 38
0, 20910, 233, 254, 240, 48265383, 46867601, 0.44, 75, 500, 32, 1688, 18750, 2, 57, 22
0, 21280, 269, 287, 287, 49037553, 47814187, 0.44, 75, 500, 32, 1638, 18750, 2, 35, 28
0, 22867, 255, 274, 294, 51624404, 50562386, 0.44, 75, 500, 32, 1875, 18750, 2, 39, 54
0, 22237, 247, 278, 268, 50263877, 48768386, 0.44, 75, 500, 32, 1775, 18750, 2, 64, 29
0, 20228, 242, 251, 246, 49044870, 47648199, 0.44, 75, 500, 32, 1594, 18750, 2, 37, 21
0, 26250, 250, 280, 312, 55291164, 53574143, 0.44, 75, 500, 32, 2131, 18750, 2, 19, 40
0, 24235, 233, 289, 268, 54417115, 52496834, 0.44, 75, 500, 32, 2043, 18750, 2, 50, 32
0, 22672, 265, 295, 286, 50341653, 48925294, 0.44, 75, 500, 32, 1902, 18750, 2, 30, 29
0, 23306, 251, 298, 274, 52208663, 50261397, 0.44, 75, 500, 32, 1802, 18750, 2, 31, 15
0, 26064, 277, 338, 321, 55422604, 52866953, 0.44, 75, 500, 32, 2260, 18750, 2, 64, 55
0, 24593, 271, 321, 311, 53316989, 51704255, 0.44, 75, 500, 32, 2094, 18750, 2, 41, 40
1, 19123, 245, 248, 249, 45799579, 45917317, 0.44, 75, 500, 32, 1584, 18750, 2, 46, 22
0, 24628, 266, 285, 309, 53636060, 51913722, 0.44, 75, 500, 32, 2073, 18750, 2, 23, 43
0, 23020, 263, 296, 287, 50636070, 48816296, 0.44, 75, 500, 32, 1973, 18750, 2, 45, 41
0, 22196, 234, 264, 247, 49303448, 47468928, 0.44, 75, 500, 32, 1779, 18750, 2, 39, 15
1, 19449, 271, 276, 274, 46016900, 46424748, 0.44, 75, 500, 32, 1591, 18750, 2, 44, 44
0, 24250, 237, 288, 268, 52504998, 50443741, 0.44, 75, 500, 32, 1990, 18750, 2, 18, 12
1, 19356, 255, 258, 260, 45728993, 45795245, 0.44, 75, 500, 32, 1596, 18750, 2, 49, 46
0, 26250, 249, 325, 283, 55864246, 53694808, 0.44, 75, 500, 32, 2195, 18750, 2, 40, 18
0, 24758, 267, 320, 301, 53395325, 51486684, 0.44, 75, 500, 32, 2062, 18750, 2, 31, 17
0, 25150, 261, 309, 299, 54798927, 52796006, 0.44, 75, 500, 32, 2150, 18750, 2, 44, 26
0, 19052, 237, 239, 238, 45120710, 43965632, 0.44, 75, 500, 32, 1448, 18750, 2, 43, 34
0, 22346, 257, 292, 271, 49197414, 47799157, 0.44, 75, 500, 32, 1863, 18750, 2, 72, 31
0, 21710, 271, 294, 279, 49670425, 47985887, 0.44, 75, 500, 32, 1799, 18750, 2, 53, 31
0, 25201, 253, 287, 297, 54071264, 51781706, 0.44, 75, 500, 32, 2089, 18750, 2, 34, 34
0, 21363, 257, 272, 262, 50572947, 49358537, 0.44, 75, 500, 32, 1673, 18750, 2, 46, 26
0, 25881, 236, 304, 275, 54857362, 52586967, 0.44, 75, 500, 32, 2202, 18750, 2, 54, 25
0, 26250, 187, 263, 241, 55259193, 52716544, 0.44, 75, 500, 32, 2054, 18750, 2, 21, 12
0, 26250, 258, 316, 302, 54597170, 53911517, 0.44, 75, 500, 32, 2195, 18750, 2, 35, 26
0, 26250, 240, 291, 301, 54577324, 52526438, 0.44, 75, 500, 32, 2164, 18750, 2, 18, 20
0, 24208, 231, 263, 272, 52651942, 50433368, 0.44, 75, 500, 32, 1985, 18750, 2, 33, 28
0, 25621, 274, 336, 313, 54308348, 52285655, 0.44, 75, 500, 32, 2001, 18750, 2, 63, 35
1, 18971, 224, 225, 226, 33365717, 33396101, 0.44, 75, 500, 23, 774, 18750, 2, 65, 29
0, 23069, 251, 288, 273, 37349125, 35864779, 0.44, 75, 500, 23, 914, 18750, 2, 33, 21
0, 26250, 252, 318, 299, 39039170, 38199812, 0.44, 75, 500, 23, 1103, 18750, 2, 33, 24
0, 23712, 236, 273, 260, 51849051, 49800279, 0.44, 75, 500, 32, 1875, 18750, 2, 40, 29
0, 22800, 254, 275, 289, 36634385, 35246031, 0.44, 75, 500, 23, 999, 18750, 2, 15, 18
1, 19068, 240, 241, 242, 32008217, 32166754, 0.44, 75, 500, 23, 780, 18750, 2, 64, 22
1, 19347, 295, 296, 303, 45782201, 46089712, 0.44, 75, 500, 32, 1650, 18750, 2, 18, 41
0, 19865, 246, 254, 247, 46709878, 44866394, 0.44, 75, 500, 32, 1591, 18750, 2, 52, 15
0, 26250, 252, 308, 289, 40062959, 38057093, 0.44, 75, 500, 23, 1065, 18750, 2, 65, 41
0, 24346, 252, 286, 287, 52229427, 50204111, 0.44, 75, 500, 32, 1939, 18750, 2, 33, 27
0, 26250, 228, 280, 300, 54644156, 52716277, 0.44, 75, 500, 32, 2085, 18750, 2, 32, 54
0, 22636, 250, 264, 287, 50731720, 49219599, 0.44, 75, 500, 32, 1884, 18750, 2, 18, 53
