win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 5463, 114, 119, 120, 310514, 313796, 0.48, 50, 100, 1, 2, 5000, 5
0, 6750, 90, 115, 107, 319892, 298736, 0.48, 50, 100, 1, 3, 5000, 5
1, 6064, 103, 110, 111, 295458, 297642, 0.48, 50, 100, 1, 2, 5000, 5
1, 5966, 105, 113, 113, 269032, 269035, 0.48, 50, 100, 1, 2, 5000, 5
0, 6750, 97, 117, 117, 274670, 272676, 0.48, 50, 100, 1, 3, 5000, 5
0, 6750, 96, 115, 110, 324938, 309019, 0.48, 50, 100, 1, 3, 5000, 5
1, 6554, 90, 105, 106, 263458, 264691, 0.48, 50, 100, 1, 3, 5000, 5
1, 5726, 103, 108, 110, 242433, 246825, 0.48, 50, 100, 1, 2, 5000, 5
1, 5932, 107, 117, 118, 289142, 291201, 0.48, 50, 100, 1, 2, 5000, 5
0, 6750, 110, 133, 127, 278767, 263871, 0.48, 50, 100, 1, 3, 5000, 5
1, 5529, 100, 105, 105, 210975, 211132, 0.48, 50, 100, 1, 2, 5000, 5
1, 5534, 108, 113, 113, 247856, 247938, 0.48, 50, 100, 1, 2, 5000, 5
1, 5920, 100, 105, 109, 263860, 274736, 0.48, 50, 100, 1, 2, 5000, 5
1, 5547, 114, 119, 119, 251016, 251226, 0.48, 50, 100, 1, 2, 5000, 5
1, 5454, 102, 107, 108, 263727, 266283, 0.48, 50, 100, 1, 2, 5000, 5
1, 5497, 111, 116, 118, 233542, 238192, 0.48, 50, 100, 1, 2, 5000, 5
1, 6205, 111, 116, 122, 311222, 329396, 0.48, 50, 100, 1, 3, 5000, 5
1, 5503, 92, 97, 97, 255579, 255953, 0.48, 50, 100, 1, 2, 5000, 5
1, 5321, 97, 102, 102, 237238, 237322, 0.48, 50, 100, 1, 2, 5000, 5
0, 6750, 110, 127, 121, 303245, 284389, 0.48, 50, 100, 1, 4, 5000, 5
1, 5708, 89, 94, 98, 261180, 271623, 0.48, 50, 100, 1, 2, 5000, 5
1, 5720, 99, 104, 105, 262684, 265310, 0.48, 50, 100, 1, 3, 5000, 5
1, 5815, 102, 107, 109, 261555, 266618, 0.48, 50, 100, 1, 3, 5000, 5
1, 5422, 100, 105, 110, 241381, 253639, 0.48, 50, 100, 1, 2, 5000, 5
1, 5614, 101, 106, 107, 218996, 220791, 0.48, 50, 100, 1, 3, 5000, 5
1, 6227, 110, 123, 124, 275940, 277280, 0.48, 50, 100, 1, 3, 5000, 5
1, 5561, 106, 111, 113, 225907, 230577, 0.48, 50, 100, 1, 2, 5000, 5
1, 5828, 96, 106, 107, 255666, 257117, 0.48, 50, 100, 1, 3, 5000, 5
0, 6750, 119, 140, 137, 286926, 274560, 0.48, 50, 100, 1, 4, 5000, 5
0, 6750, 102, 120, 115, 285164, 271935, 0.48, 50, 100, 1, 4, 5000, 5
1, 5474, 100, 105, 107, 249340, 254340, 0.48, 50, 100, 1, 3, 5000, 5
1, 6243, 106, 116, 117, 265447, 266885, 0.48, 50, 100, 1, 3, 5000, 5
1, 5365, 108, 113, 115, 239927, 244638, 0.48, 50, 100, 1, 3, 5000, 5
1, 5663, 109, 114, 116, 214140, 218531, 0.48, 50, 100, 1, 3, 5000, 5
1, 5403, 104, 109, 110, 259236, 261728, 0.48, 50, 100, 1, 2, 5000, 5
1, 5621, 110, 115, 116, 228627, 230767, 0.48, 50, 100, 1, 3, 5000, 5
1, 5254, 108, 113, 113, 244704, 244710, 0.48, 50, 100, 1, 2, 5000, 5
1, 5523, 107, 112, 115, 251233, 258956, 0.48, 50, 100, 1, 3, 5000, 5
0, 6750, 87, 105, 94, 328454, 297576, 0.48, 50, 100, 1, 4, 5000, 5
1, 5348, 131, 136, 137, 187784, 190814, 0.48, 50, 100, 1, 2, 5000, 5
1, 5477, 103, 108, 109, 261147, 263375, 0.48, 50, 100, 1, 2, 5000, 5
1, 5870, 102, 107, 108, 289904, 292178, 0.48, 50, 100, 1, 3, 5000, 5
1, 5890, 90, 98, 99, 281305, 283439, 0.48, 50, 100, 1, 3, 5000, 5
1, 6146, 124, 134, 135, 259147, 260704, 0.48, 50, 100, 1, 3, 5000, 5
0, 6750, 108, 132, 125, 291352, 272775, 0.48, 50, 100, 1, 4, 5000, 5
0, 6750, 94, 118, 105, 301425, 270576, 0.48, 50, 100, 1, 4, 5000, 5
1, 5526, 92, 97, 99, 306768, 312670, 0.48, 50, 100, 1, 2, 5000, 5
0, 6750, 94, 120, 115, 350451, 333490, 0.48, 50, 100, 1, 4, 5000, 5
0, 6750, 80, 97, 97, 264849, 263497, 0.48, 50, 100, 1, 4, 5000, 5
0, 6750, 108, 135, 127, 266124, 246889, 0.48, 50, 100, 1, 4, 5000, 5
0, 6750, 102, 120, 117, 260222, 252781, 0.48, 50, 100, 1, 4, 5000, 5
