win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
1, 19195, 255, 257, 260, 45159605, 45208377, 0.48, 75, 500, 32, 2038, 18750, 5, 34, 32
1, 19589, 278, 282, 284, 46705061, 46741650, 0.48, 75, 500, 32, 2076, 18750, 5, 23, 22
1, 19622, 267, 272, 274, 46717589, 46911061, 0.48, 75, 500, 32, 2088, 18750, 5, 31, 26
1, 19692, 263, 264, 267, 46016244, 46607716, 0.48, 75, 500, 32, 2091, 18750, 5, 55, 63
1, 20077, 268, 276, 278, 46430540, 46565459, 0.48, 75, 500, 32, 2096, 18750, 5, 51, 51
1, 20105, 245, 250, 256, 48143878, 48346357, 0.48, 75, 500, 32, 2117, 18750, 5, 79, 80
1, 20410, 264, 275, 269, 46185774, 46399723, 0.48, 75, 500, 32, 2158, 18750, 5, 20, 18
1, 20436, 246, 254, 258, 47757140, 47853979, 0.48, 75, 500, 32, 2171, 18750, 5, 45, 37
1, 20904, 233, 247, 246, 47838680, 47973707, 0.48, 75, 500, 32, 2211, 18750, 5, 40, 34
1, 21176, 248, 260, 258, 47571354, 47867164, 0.48, 75, 500, 32, 2232, 18750, 5, 30, 19
0, 24563, 250, 299, 281, 52638919, 50804304, 0.48, 75, 500, 32, 2607, 18750, 5, 42, 24
0, 25560, 261, 331, 293, 54127638, 52224745, 0.48, 75, 500, 32, 2700, 18750, 5, 25, 9
0, 26250, 253, 311, 316, 53036636, 52714012, 0.48, 75, 500, 32, 2710, 18750, 5, 51, 51
0, 26250, 250, 313, 299, 54448683, 53258372, 0.48, 75, 500, 32, 2722, 18750, 5, 49, 52
0, 26250, 227, 270, 270, 54345619, 53934176, 0.48, 75, 500, 32, 2724, 18750, 5, 10, 8
0, 26250, 274, 348, 332, 55004280, 53425763, 0.48, 75, 500, 32, 2739, 18750, 5, 67, 63
0, 26250, 242, 300, 289, 55861699, 54674222, 0.48, 75, 500, 32, 2741, 18750, 5, 56, 49
0, 26250, 260, 310, 306, 54489188, 53583364, 0.48, 75, 500, 32, 2749, 18750, 5, 28, 34
0, 26250, 256, 310, 309, 54583642, 54068141, 0.48, 75, 500, 32, 2752, 18750, 5, 43, 39
0, 26250, 246, 322, 289, 54905032, 54251444, 0.48, 75, 500, 32, 2759, 18750, 5, 69, 41
0, 26250, 271, 319, 319, 54286648, 53627658, 0.48, 75, 500, 32, 2770, 18750, 5, 29, 23
0, 26250, 226, 289, 278, 53573078, 53793399, 0.48, 75, 500, 32, 2774, 18750, 5, 9, 7
0, 26250, 257, 316, 303, 54449670, 53411255, 0.48, 75, 500, 32, 2781, 18750, 5, 7, 6
0, 26250, 264, 325, 311, 55605013, 54770436, 0.48, 75, 500, 32, 2780, 18750, 5, 34, 25
1, 19961, 246, 255, 252, 46521863, 46809093, 0.48, 75, 500, 32, 2142, 18750, 5, 68, 43
1, 19975, 250, 259, 266, 47188739, 47222843, 0.48, 75, 500, 32, 2072, 18750, 5, 59, 59
