win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
0, 8500, 92, 143, 123, 376733, 323499, 0.4, 50, 100, 1, 4, 5000, 10
1, 6188, 100, 110, 113, 219512, 225206, 0.4, 50, 100, 1, 2, 5000, 10
1, 5952, 100, 110, 111, 254279, 256729, 0.4, 50, 100, 1, 2, 5000, 10
1, 6299, 95, 105, 106, 291597, 294102, 0.4, 50, 100, 1, 3, 5000, 10
0, 8500, 112, 166, 145, 323557, 272583, 0.4, 50, 100, 1, 4, 5000, 10
1, 6070, 108, 118, 118, 258699, 259338, 0.4, 50, 100, 1, 2, 5000, 10
1, 6298, 127, 137, 137, 296802, 297692, 0.4, 50, 100, 1, 3, 5000, 10
0, 8500, 105, 153, 135, 364360, 320254, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 92, 134, 123, 369872, 340206, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 100, 156, 139, 358478, 317777, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 108, 148, 134, 325368, 292657, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 90, 141, 117, 344167, 285222, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 101, 150, 123, 391947, 328947, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 104, 151, 133, 379883, 333071, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 101, 149, 126, 399717, 337214, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 119, 171, 160, 366208, 336956, 0.4, 50, 100, 1, 5, 5000, 10
1, 6495, 104, 117, 118, 276391, 277580, 0.4, 50, 100, 1, 3, 5000, 10
0, 8500, 91, 134, 117, 402163, 355359, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 97, 149, 131, 369327, 317689, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 115, 170, 149, 327868, 283376, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 116, 174, 152, 338287, 279869, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 103, 151, 137, 327251, 290883, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 98, 144, 125, 374970, 329073, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 110, 156, 145, 334041, 305035, 0.4, 50, 100, 1, 5, 5000, 10
1, 6650, 102, 118, 119, 312054, 313476, 0.4, 50, 100, 1, 3, 5000, 10
0, 8500, 94, 143, 133, 330510, 304375, 0.4, 50, 100, 1, 5, 5000, 10
1, 6217, 103, 113, 114, 286568, 288640, 0.4, 50, 100, 1, 2, 5000, 10
0, 8500, 104, 152, 127, 398885, 327563, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 93, 150, 126, 349475, 293690, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 116, 154, 138, 392052, 344712, 0.4, 50, 100, 1, 4, 5000, 10
1, 6332, 121, 133, 133, 236182, 236293, 0.4, 50, 100, 1, 3, 5000, 10
0, 8500, 108, 165, 146, 329889, 282595, 0.4, 50, 100, 1, 5, 5000, 10
1, 6118, 109, 119, 119, 301175, 302551, 0.4, 50, 100, 1, 3, 5000, 10
0, 8500, 87, 140, 125, 332427, 297355, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 92, 137, 125, 349995, 315451, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 96, 151, 130, 364075, 310916, 0.4, 50, 100, 1, 5, 5000, 10
0, 8500, 119, 154, 143, 326020, 294788, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 99, 151, 126, 388101, 322001, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 100, 153, 131, 345035, 298042, 0.4, 50, 100, 1, 4, 5000, 10
0, 8500, 101, 142, 124, 342336, 301400, 0.4, 50, 100, 1, 4, 5000, 10
1, 6283, 105, 115, 116, 278341, 280829, 0.4, 50, 100, 1, 2, 5000, 10
