win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 5478, 111, 116, 117, 306689, 309458, 0.4, 50, 100, 1, 6, 5000, 5
1, 5761, 81, 87, 90, 367732, 378419, 0.4, 50, 100, 1, 6, 5000, 5
1, 5720, 115, 121, 121, 281018, 281381, 0.4, 50, 100, 1, 6, 5000, 5
0, 5706, 111, 124, 114, 263506, 240120, 0.4, 50, 100, 1, 7, 5000, 5
1, 5974, 99, 105, 108, 267111, 275376, 0.4, 50, 100, 1, 6, 5000, 5
0, 7985, 110, 144, 134, 337804, 312984, 0.4, 50, 100, 1, 14, 5000, 5
0, 7677, 101, 137, 128, 267842, 248260, 0.4, 50, 100, 1, 11, 5000, 5
0, 9238, 118, 169, 159, 409498, 379113, 0.4, 50, 100, 1, 15, 5000, 5
0, 6334, 113, 132, 122, 323792, 297179, 0.4, 50, 100, 1, 9, 5000, 5
0, 6158, 97, 113, 103, 289811, 265545, 0.4, 50, 100, 1, 8, 5000, 5
1, 5690, 90, 96, 97, 284602, 286845, 0.4, 50, 100, 1, 6, 5000, 5
1, 5603, 113, 119, 119, 260355, 260887, 0.4, 50, 100, 1, 6, 5000, 5
0, 6325, 94, 113, 103, 265191, 242106, 0.4, 50, 100, 1, 10, 5000, 5
1, 6019, 96, 107, 107, 250793, 250858, 0.4, 50, 100, 1, 7, 5000, 5
0, 7278, 105, 131, 120, 318357, 292484, 0.4, 50, 100, 1, 11, 5000, 5
1, 5611, 105, 111, 114, 323557, 332943, 0.4, 50, 100, 1, 5, 5000, 5
0, 6474, 97, 122, 111, 299533, 273128, 0.4, 50, 100, 1, 8, 5000, 5
1, 5944, 113, 120, 121, 305250, 307015, 0.4, 50, 100, 1, 7, 5000, 5
0, 7064, 108, 136, 125, 288533, 263853, 0.4, 50, 100, 1, 12, 5000, 5
0, 7793, 110, 146, 135, 301644, 277895, 0.4, 50, 100, 1, 11, 5000, 5
0, 5833, 99, 113, 103, 300409, 273201, 0.4, 50, 100, 1, 5, 5000, 5
0, 6164, 108, 124, 113, 273948, 248104, 0.4, 50, 100, 1, 8, 5000, 5
0, 5977, 93, 107, 96, 289880, 263138, 0.4, 50, 100, 1, 8, 5000, 5
1, 5531, 106, 112, 113, 255693, 258349, 0.4, 50, 100, 1, 6, 5000, 5
0, 6531, 99, 128, 118, 267390, 245195, 0.4, 50, 100, 1, 8, 5000, 5
1, 5943, 105, 111, 115, 248118, 257812, 0.4, 50, 100, 1, 9, 5000, 5
