,kls=results&ty=por&q=0.4&ds=10&daa=100&scale=1,kls=results&ty=por&q=0.44&ds=10&daa=100&scale=1,kls=results&ty=trad&q=0.4&ds=10&daa=100&scale=1,kls=results&ty=trad&q=0.44&ds=10&daa=100&scale=1,kls=analytical&ty=trad&q=0.4&ds=10&daa=0&scale=1,kls=analytical&ty=trad&q=0.44&ds=10&daa=0&scale=1
8.4,,,,,0.008924948740544503,0.11906673038926896
8.5,,,,,0.00852642635266343,0.11688561438812217
8.6,,,,,0.008146095339664372,0.1147485517981609
8.7,,,,,0.007783100344932348,0.11265450877512684
8.8,,,,,0.007436627880994973,0.11060248140152962
8.9,,,,,0.007105904165418453,0.1085914945754044
9.0,0.014,0.098,0.001888888888888889,0.04844444444444444,0.0067901930769309615,0.10662060095179915
9.1,,,,,0.006488794224454919,0.10468887993390386
9.2,,,,,0.006201041122222861,0.10279543671094793
9.3,,,,,0.005926299464613538,0.10093940134018797
9.4,,,,,0.005663965494767109,0.09911992787049517
9.5,,,,,0.005413464461432871,0.09733619350521128
9.6,,,,,0.005174249158863664,0.09558739780210546
9.7,,,,,0.004945798544910063,0.09387276190840033
9.8,,,,,0.0047276164327795245,0.09219152782897089
9.9,,,,,0.004519230252214013,0.09054295772594179
10.0,,,,,0.00432018987611027,0.08892633324802035
10.5,,,,,0.00345085633961828,0.08129853824284028
11.0,0.007,0.06944444444444445,0.0,0.026333333333333334,0.0027587628763555694,0.07437178298441338
11.5,,,,,0.002207172587041506,0.06807478201789274
12.0,,,,,0.00176712394987244,0.06234458603121862
12.5,,,,,0.001415740909477048,0.057125422738935505
13.0,0.006333333333333333,0.05444444444444444,0.00011111111111111112,0.013666666666666667,0.0011349227686801022,0.052367731787898664
13.5,,,,,0.0009103248881473514,0.04802735508537348
14.0,,,,,0.0007305631342682251,0.04406485283893202
14.5,,,,,0.0005865912152678288,0.040444922179472265
15.0,0.0032222222222222222,0.03744444444444445,0.0,0.00811111111111111,0.0004712121112164791,0.03713590017418078
15.5,,,,,0.00037869385764488506,0.03410933678049777
16.0,,,,,0.00030446678158646545,0.03133962616345154
16.5,,,,,0.00024488448520232353,0.028803687022765145
17.0,0.0023333333333333335,0.03211111111111111,0.0,0.005,0.00019703484089261813,0.026480684314962644
17.5,,,,,0.0001585903070453476,0.024351786127041253
18.0,,,,,0.00012768921994310567,0.02239995054862931
18.5,,,,,0.0001028415319578313,0.020609738263121513
19.0,0.0022222222222222222,0.02711111111111111,0.0,0.002111111111111111,8.285387424999957e-05,0.01896714728319182
19.5,,,,,6.676991812837318e-05,0.017459466828726566
20.0,,,,,5.382286455679619e-05,0.016075147813363833
21.0,0.0016666666666666668,0.019222222222222224,0.0,0.0008888888888888889,3.500026559533076e-05,0.013635528530569374
22.0,,,,,2.2781768436841432e-05,0.011575062008946424
23.0,,,,,1.4841609086158059e-05,0.009832928879481062
24.0,,,,,9.676582488737928e-06,0.00835848514296833
25.0,,,,,6.313699919213711e-06,0.007109462998230898
26.0,,,,,4.122334180456377e-06,0.0060505129977967975
27.0,,,,,2.693262655562023e-06,0.005152017023940081
28.0,,,,,1.7606441314876875e-06,0.0043891176086762185
29.0,,,,,1.1516083548990252e-06,0.0037409211245257312
30.0,0.001,0.01,0.0,0.00022222222222222223,7.536383840323069e-07,0.003189841462822196
31.0,,,,,4.934376192089474e-07,0.0027210577707424966
